playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration_sec,energy_valence,tempo_norm,PC1,PC2,PC3,PC4,PC5,PC6,FA1,FA2,FA3,FA4,FA5,FA6,kmeans_label,gmm_label,gmm_prob_max,dbscan_label,TSNE1,TSNE2
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,82,The Better Life,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",69,0.545,0.865,11.0,-5.708,0.0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933.0,4.0,233.933,0.46969500000000003,-0.7786103606879693,0.649876955002445,-0.6807247204764525,-1.5508712171669672,-0.3972759465913156,-0.021896742062878703,-0.14194926689572113,-0.7789409785879572,0.4240069978271416,-1.1176356173042048,0.6237028384701989,0.184043796190056,0.45703026375144934,1,0,0.9998852478601783,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,82,2001,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",78,0.924,0.74,8.0,-1.299,1.0,0.0774,0.0827,0.0,0.163,0.621,133.974,222293.0,4.0,222.293,0.45954,0.48742420649286294,1.852746106157988,0.02379339897454784,0.4253932116080811,-0.1525571562538304,-0.2949423614722314,-0.5408348129009377,0.48764430281067495,0.3955681133874515,-0.03906388402178649,-1.938031674401997,-0.6443716563135197,-0.9525143461911281,1,0,0.9998274389674311,-1,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,79,Modjo (Remastered),0AkpPlFLnr0VQwZQeMGht0,Modjo,"['disco house', 'filter house']",58,0.72,0.808,6.0,-5.627,1.0,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154.0,4.0,307.154,0.702152,0.20018118571649984,1.8362718254119106,-0.27920215961131745,0.06855604227379244,-0.4919584433561426,1.2261861128295277,-1.7272665353110486,0.2002763337766113,1.4956279815278313,0.4067383076094043,0.5639945968241129,0.28075783917848246,0.0464773305246181,1,1,1.0,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,79,Who Needs Guitars Anyway?,2tbvDi9eXf9XXp06LupkED,Alice Deejay,"['bouncy house', 'eurodance']",58,0.671,0.882,8.0,-6.149,0.0,0.0552,0.00181,0.667,0.285,0.787,136.955,214883.0,4.0,214.883,0.694134,0.5953621171110838,1.9305170314377258,0.6380934153682163,0.7994589281415817,-3.9413271027796046,5.947399854934132,3.335020030740982,0.5956291655013773,1.4034701533841638,-0.21770763269725793,1.4724692032972966,1.4721023854817714,-0.4583082263837935,1,1,1.0,-1,-16.729000091552734,38.535240173339844
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,77,Chocolate Starfish And The Hot Dog Flavored Water,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",73,0.425,0.852,11.0,-5.607,1.0,0.046,0.0175,0.306,0.0935,0.512,101.968,321040.0,4.0,321.04,0.436224,-0.6714690398160091,0.03310786580888569,-0.11656888891512357,-1.950794527492558,-1.74723216935136,3.726909384522971,-0.3967478033630805,-0.6717530521569799,0.26265136445066767,-1.1542101451928104,1.064259470041822,0.3449290867686841,0.7338151501909725,1,1,1.0,-1,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,52LJ3hyknOijCrE5gCD0rE,L'Amour Toujours,77,L'Amour Toujours,1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,"['eurodance', 'italo dance']",66,0.638,0.877,7.0,-4.449,1.0,0.0302,0.0771,0.0221,0.364,0.743,139.052,242053.0,4.0,242.053,0.651611,0.671291603379586,2.134702811049504,0.764773856512826,-0.6109991893501623,0.11083687722086533,0.33785384545243136,0.7658968952959929,0.6715916804474309,1.2170508377104745,-0.371343927310071,0.6117469138177524,-0.169598713582919,0.014974188028419677,1,1,1.0,0,15.14697551727295,-16.85356903076172
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,76,Wheatus,4mYFgEjpQT4IKOrjOUKyXu,Wheatus,[],58,0.625,0.85,4.0,-3.904,1.0,0.0495,0.346,0.000233,0.174,0.633,94.661,241667.0,4.0,241.667,0.53805,-0.9360454614487946,0.7925566617158757,-1.2444433841788762,-0.9649369966039228,-0.3019540894061096,-0.26987458008445686,-0.12887531064919744,-0.9364445622725075,0.750507900053382,-0.7741506032867077,0.44940593728793515,-0.691518107714337,-0.2637790366460124,1,0,0.9998046830115653,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,74,Black & Blue,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,"['boy band', 'dance pop', 'pop']",73,0.575,0.786,9.0,-4.353,1.0,0.0296,0.252,0.0,0.159,0.518,96.102,230093.0,4.0,230.093,0.407148,-0.8838688330687694,0.09801722558979654,-0.8991712847149343,-1.2872001565148112,-0.47764537059690154,-0.4290321484930829,-0.0686747640781268,-0.8842452375065051,0.14615581739280298,-0.768068930427008,0.1421744804501814,-0.6460698079947576,0.07352243679064037,1,0,0.9999601695089815,0,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',74,Vol. 3... Life And Times Of S. Carter,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",82,0.88,0.814,11.0,-6.307,0.0,0.14,0.168,0.00672,0.0584,0.942,138.083,283067.0,4.0,283.067,0.7667879999999999,0.6362054459193195,2.1190569836140254,-0.27253888410563476,1.8146339543016972,0.1115080386767963,0.9346963946390461,-1.5521920596776284,0.6364902608074169,1.7796016957955545,0.748803241571959,0.5973895906503368,0.7913318917773878,-0.6428471470378052,1,1,1.0,0,30.50803565979004,1.9720885753631592
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0LWkaEyQRkF0XAms8Bg1fC,Party Up,73,...And Then There Was X,1HwM5zlC5qNWhJtM00yXzG,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",68,0.51,0.931,11.0,-3.302,1.0,0.347,0.0738,0.0,0.5,0.53,201.936,268867.0,4.0,268.867,0.49343000000000004,2.9482347671890956,2.2639226164751096,4.393875925713993,0.22905329117252823,3.0735222379611433,1.1108649398238344,0.8264879946521706,2.94952529507992,0.43031204596944084,-1.0679318367592414,0.0015524455209302975,-0.01036284267508328,0.4557980934302335,1,0,0.9999999975506144,-1,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",73,The Writing's On The Wall,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",69,0.771,0.685,1.0,-4.639,1.0,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200.0,4.0,230.2,0.4678550000000001,-1.1411311124858956,0.7168971483517025,-1.8844357474767877,-0.2260363078181149,-0.5777546541277246,-0.08504080216900378,-0.8918710865619748,-1.1416194238187258,0.4897034313018576,0.3111990463514657,-0.7916045579786112,-0.12511186947634617,0.03788788392413276,1,1,1.0,0,7.966813087463379,10.40771484375
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,73,"Before the Storm, Special Edition",0LhHRmSd1EYM5QdNeNnCoQ,Darude,"['eurodance', 'finnish edm']",57,0.528,0.965,11.0,-7.984,0.0,0.0465,0.141,0.985,0.0797,0.587,136.065,225493.0,4.0,225.493,0.5664549999999999,0.5631364410123862,0.44988147453833616,1.157224814247434,0.8076907598986333,-6.554261241213726,8.671593930166209,3.6115511853960482,0.5633894715095331,0.7969376347038175,-1.2620179126747575,2.5743143983641743,2.458448949488461,-0.5351451890015715,1,1,1.0,-1,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0gPQTLaqHDgdupKEok7J2x,7 Days,73,Born to Do It,2JyWXPbkqI5ZJa3gwqVa0c,Craig David,['british soul'],62,0.659,0.812,4.0,-7.499,0.0,0.0487,0.23,0.0,0.0951,0.888,83.014,235133.0,4.0,235.133,0.721056,-1.3577673148437657,1.012693552924182,-2.3064169535718775,0.07853509691965882,-0.6470405130211179,-0.018786522204189412,-0.3323070456616032,-1.358349861070613,1.6142247862618506,0.3017586962511792,1.5612833919181077,0.34296910522203794,0.08812163300639474,1,0,0.999893022203577,-1,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,6qc34bnVOyqGDPni8H5W0U,Amazed,72,Lonely Grill,3qbnxnvUqR14MJ9g8QwZJK,Lonestar,"['contemporary country', 'country', 'country road']",57,0.561,0.543,1.0,-8.498,1.0,0.0324,0.26,0.0,0.124,0.243,139.803,240867.0,4.0,240.867,0.131949,0.6984842806269137,-2.366800788664433,1.3785078918456535,-0.0938391558268143,-0.31906500628325907,-0.16509676775817259,-0.2977572617175655,0.6987961862691429,-1.3222722453350109,0.11841629057640952,0.6993579509990658,0.2062324007135813,-0.05434401796111073,0,0,0.9997231754386012,0,-22.50749397277832,-10.041329383850098
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),72,Country Grammar,2gBjLmx6zQnFGQJCAQpRgw,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",73,0.865,0.664,2.0,-6.822,1.0,0.108,0.00689,0.0,0.142,0.565,162.831,287000.0,4.0,287.0,0.37516,1.532296493212076,0.3707082187265099,1.498217884027806,1.2140703544101548,0.5318775878599471,1.0005663151879969,-1.3208625285788422,1.5329711000454802,-0.0570362475408509,0.5429695680568605,-0.6426294916519996,1.0921393993044621,-0.18789535586358347,1,0,0.999842242875122,-1,,
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5OQGeJ1ceykovrykZsGhqL,Breathless,72,In Blue,1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,"['celtic rock', 'europop', 'pop rock']",59,0.607,0.82,11.0,-7.754,1.0,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,207507.0,4.0,207.507,0.62976,0.23447075343050675,1.2673720776939297,0.11571038332882752,0.13124390950817652,-0.08662867486318467,-0.09727894635744738,0.8119297186366535,0.23458081715947143,1.1361353382147779,0.08416755404319866,1.3085650800584947,0.6881516233486914,0.42120487131279744,1,0,0.9997090544538767,0,19.556751251220703,-20.782508850097656
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5p0ietGkLNEqx1Z7ijkw5g,My Love,72,Coast To Coast (Expanded Edition),5Z1CCuBsyhEHngq3U5IraY,Westlife,['boy band'],67,0.491,0.593,0.0,-5.975,1.0,0.0255,0.098,0.0,0.257,0.328,144.142,231760.0,4.0,231.76,0.194504,0.855593503764269,-1.0832934664989866,1.7933608262882892,-0.9653106499311083,0.005600714002445676,-0.2526310337706266,0.3716284778106667,0.8559737505776472,-0.9671235044778889,0.00023949519430316437,-0.00878580968604187,-0.5206636517508408,0.48342871433400175,0,0,0.9999757131051232,0,,
